title,firstname,lastname,party,state,district,gender,phone,website,webform,drive_id,bioguide_id,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,birthdate,oc_email
Rep,Rodney,Frelinghuysen,R,NJ,11,M,202-225-5034,http://frelinghuysen.house.gov,https://frelinghuysenforms.house.gov/contact-form,0B9oZ9Poh4Y5NSEE2cmRHQTBFNlE,F000372,22177,H2NJ05014,400142,N00000684,USRepRodney,http://www.opencongress.org/wiki/Rodney_Frelinghuysen,http://youtube.com/RepFrelinghuysen,4/29/1946,Rep.Frelinghuysen@opencongress.org
Sen,Jeff,Flake,R,AZ,Junior Seat,M,202-224-4521,http://www.flake.senate.gov,http://www.flake.senate.gov/contact.cfm,0B9oZ9Poh4Y5NbFZZbEdUZEFBUTA,F000444,28128,H0AZ01184,400134,N00009573,JeffFlake,http://www.opencongress.org/wiki/Jeff_Flake,http://youtube.com/flakeoffice,12/31/1962,Sen.Flake@opencongress.org
Rep,J.,Forbes,R,VA,4,M,202-225-6365,http://forbes.house.gov,https://forbes.house.gov/contact/contactform.htm,0B9oZ9Poh4Y5NNjA4dGVrNWpPaGM,F000445,5146,H2VA04052,400137,N00013799,Randy_Forbes,http://www.opencongress.org/wiki/James_Randy_Forbes,http://youtube.com/RepRandyForbes,2/17/1952,Rep.Forbes@opencongress.org
Rep,Trent,Franks,R,AZ,8,M,202-225-4576,http://franks.house.gov,https://franks.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NWi1MUnN4X1lqcUk,F000448,28399,H4AZ04024,400141,N00006423,RepTrentFranks,http://www.opencongress.org/wiki/Trent_Franks,,6/19/1957,Rep.Franks@opencongress.org
Rep,Jeff,Fortenberry,R,NE,1,M,202-225-4806,http://fortenberry.house.gov,https://fortenberry.house.gov/contact-me1,0B9oZ9Poh4Y5NOEJLdS1nckdpMzg,F000449,41929,H4NE01064,400640,N00026631,JeffFortenberry,http://www.opencongress.org/wiki/Jeff_Fortenberry,http://youtube.com/JeffFortenberry,12/27/1960,Rep.Fortenberry@opencongress.org
Rep,Virginia,Foxx,R,NC,5,F,202-225-2071,http://foxx.house.gov,https://foxx.house.gov/forms/writeyourrep/?zip5=&zip4=,0B9oZ9Poh4Y5NT3Rxb0UzRXBDLXc,F000450,6051,H4NC05146,400643,N00026166,VirginiaFoxx,http://www.opencongress.org/wiki/Virginia_Foxx,http://youtube.com/repvirginiafoxx,6/29/1943,Rep.Foxx@opencongress.org
Rep,Michael,Fitzpatrick,R,PA,8,M,202-225-4276,http://fitzpatrick.house.gov,https://fitzpatrick.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NSm4xWTRuWTFEUFE,F000451,46971,H4PA08074,400646,N00027229,RepFitzpatrick,http://www.opencongress.org/wiki/Michael_Fitzpatrick,http://youtube.com/RepFitzpatrickPA8,6/28/1963,Rep.Fitzpatrick@opencongress.org
Rep,Bill,Foster,D,IL,11,M,202-225-3515,http://foster.house.gov,https://foster.house.gov/contact/email-me,0B9oZ9Poh4Y5NN25MTEpHOWx6NEk,F000454,101632,H8IL14067,412257,N00029139,RepBillFoster,http://www.opencongress.org/wiki/Bill_Foster,http://youtube.com/RepBillFoster,10/7/1955,Rep.Foster@opencongress.org
Rep,Marcia,Fudge,D,OH,11,F,202-225-7032,http://fudge.house.gov,https://fudgeforms.house.gov/contact-form,0B9oZ9Poh4Y5NMkZWWllJWmlKUW8,F000455,110640,H8OH11141,412327,N00030490,RepMarciaFudge,http://www.opencongress.org/wiki/Marcia_Fudge,http://youtube.com/marcialfudge,10/29/1952,Rep.Fudge@opencongress.org
Rep,John,Fleming,R,LA,4,M,202-225-2777,http://fleming.house.gov,https://fleming.house.gov/contact/contactform.htm,0B9oZ9Poh4Y5NcEtVcmxqdGkxakk,F000456,108811,H8LA04225,412275,N00029679,RepFleming,http://www.opencongress.org/wiki/John_Fleming,http://youtube.com/larep04,7/5/1951,Rep.Fleming@opencongress.org
Sen,Alan,Franken,D,MN,Junior Seat,M,202-224-5641,http://www.franken.senate.gov,http://www.franken.senate.gov/?p=email_al,0B9oZ9Poh4Y5NaXdBM0s0T0ZibXM,F000457,108924,S8MN00438,412378,N00029016,,http://www.opencongress.org/wiki/Al_Franken,http://youtube.com/SenatorFranken,5/21/1951,Sen.Franken@opencongress.org
Rep,Stephen,Fincher,R,TN,8,M,202-225-4714,http://fincher.house.gov,https://fincher.house.gov/contact/email-me#.U06uR_ldWVo,0B9oZ9Poh4Y5NY05rb0lMY24xV1k,F000458,124659,H0TN08246,412479,N00031141,RepFincherTN08,http://www.opencongress.org/wiki/Stephen_Fincher,http://youtube.com/CongressmanFincher,2/7/1973,Rep.Fincher@opencongress.org
Rep,Charles,Fleischmann,R,TN,3,M,202-225-3271,http://fleischmann.house.gov,https://fleischmann.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NNm9mRWc0ZkZrbWc,F000459,123456,H0TN03254,412476,N00030815,RepChuck,http://www.opencongress.org/wiki/Chuck_Fleischmann,http://youtube.com/repchuck,10/11/1962,Rep.Fleischmann@opencongress.org
Rep,Blake,Farenthold,R,TX,27,M,202-225-7742,http://farenthold.house.gov,http://farentholdforms.house.gov/contact/email.htm,0B9oZ9Poh4Y5NczMxNGxib0tjTTQ,F000460,116919,H0TX27061,412482,N00031672,Farenthold,http://www.opencongress.org/wiki/Blake_Farenthold,http://youtube.com/BlakeFarenthold,12/12/1961,Rep.Farenthold@opencongress.org
Rep,Bill,Flores,R,TX,17,M,202-225-6105,http://flores.house.gov,https://billflores.house.gov/contact/,0B9oZ9Poh4Y5NZnlaeldjUUg5YU0,F000461,116906,H0TX17104,412480,N00031545,RepBillFlores,http://www.opencongress.org/wiki/Bill_Flores,http://youtube.com/RepBillFlores,2/25/1954,Rep.Flores@opencongress.org
Rep,Lois,Frankel,D,FL,22,F,202-225-9890,http://frankel.house.gov,https://frankel.house.gov/contact/email-me,0B9oZ9Poh4Y5NQmI1bnJNWmxMLTA,F000462,8102,H2FL14053,412529,N00002893,RepLoisFrankel,,http://youtube.com/reploisfrankel,5/16/1948,Rep.Frankel@opencongress.org
Sen,Deb,Fischer,R,NE,Junior Seat,F,202-224-6551,http://www.fischer.senate.gov,http://www.fischer.senate.gov/public/?p=email-deb,0B9oZ9Poh4Y5NWDdvOC1peUczTUU,F000463,41963,S2NE00094,412556,N00033443,SenatorFischer,,http://youtube.com/senatordebfischer,3/1/1951,Sen.Fischer@opencongress.org
Rep,Bob,Goodlatte,R,VA,6,M,202-225-5431,http://goodlatte.house.gov,http://goodlatte.house.gov/contacts/new,0B9oZ9Poh4Y5NZFcwbTFRa0RiZXc,G000289,27116,H2VA06115,400154,N00009154,RepGoodlatte,http://www.opencongress.org/wiki/Robert_Goodlatte,http://youtube.com/RepBobGoodlatte,9/22/1952,Rep.Goodlatte@opencongress.org
Sen,Lindsey,Graham,R,SC,Senior Seat,M,202-224-5972,http://www.lgraham.senate.gov,http://www.lgraham.senate.gov/public/index.cfm?FuseAction=Contact.EmailSenatorGraham,0B9oZ9Poh4Y5NVUdFS3lBVmlDQUE,G000359,21992,S0SC00149,300047,N00009975,GrahamBlog,http://www.opencongress.org/wiki/Lindsey_Graham,http://youtube.com/USSenLindseyGraham,7/9/1955,Sen.Lgraham@opencongress.org
Rep,Kay,Granger,R,TX,12,F,202-225-5071,http://kaygranger.house.gov,http://kaygranger.house.gov/contact-kay/email-me,0B9oZ9Poh4Y5NTnJXSzRDNVdrVzg,G000377,334,H6TX12060,400157,N00008799,RepKayGranger,http://www.opencongress.org/wiki/Kay_Granger,http://youtube.com/RepKayGranger,1/18/1943,Rep.Kaygranger@opencongress.org
Sen,Charles,Grassley,R,IA,Senior Seat,M,202-224-3744,http://www.grassley.senate.gov,http://www.grassley.senate.gov/constituents/questions-and-comments,0B9oZ9Poh4Y5NTnAtUGJ0Q3JaelU,G000386,53293,S0IA00028,300048,N00001758,ChuckGrassley,http://www.opencongress.org/wiki/Charles_Grassley,http://youtube.com/senchuckgrassley,9/17/1933,Sen.Grassley@opencongress.org
Rep,Gene,Green,D,TX,29,M,202-225-1688,http://green.house.gov,https://green.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NQmYtWk02cWJUMW8,G000410,27100,H2TX29030,400160,N00005870,RepGeneGreen,http://www.opencongress.org/wiki/Raymond_Green,http://youtube.com/RepGeneGreen,10/17/1947,Rep.Green@opencongress.org
Rep,Luis,Gutiérrez,D,IL,4,M,202-225-8203,http://gutierrez.house.gov,http://gutierrezforms.house.gov/contact/,0B9oZ9Poh4Y5NNXNxSk5qdmsxLWM,G000535,26841,H2IL08039,400163,N00004874,LuisGutierrez,http://www.opencongress.org/wiki/Luis_Gutierrez,http://youtube.com/repluisgutierrez,12/10/1953,Rep.Gutierrez@opencongress.org
Rep,Sam,Graves,R,MO,6,M,202-225-7041,http://graves.house.gov,https://gravesforms.house.gov/email-sam,0B9oZ9Poh4Y5NenBJakIzaTd5UTQ,G000546,9425,H0MO06073,400158,N00013323,,http://www.opencongress.org/wiki/Samuel_Graves,,11/7/1963,Rep.Graves@opencongress.org
Rep,Scott,Garrett,R,NJ,5,M,202-225-4465,http://garrett.house.gov,https://garrettforms.house.gov/forms/writeyourrep/?zip5=07452&zip4=3321,0B9oZ9Poh4Y5NaE5ieXB3TjNxdU0,G000548,4430,H8NJ05052,400145,N00000743,RepGarrett,http://www.opencongress.org/wiki/E._Scott_Garrett,http://youtube.com/repscottgarrett,7/9/1959,Rep.Garrett@opencongress.org
Rep,Jim,Gerlach,R,PA,6,M,202-225-4315,http://gerlach.house.gov,https://gerlach.house.gov/contact/contactform.htm,0B9oZ9Poh4Y5NcnFKcHVTM1BUZ2M,G000549,5226,H2PA06114,400147,N00025025,JimGerlach,http://www.opencongress.org/wiki/Jim_Gerlach,http://youtube.com/RepJimGerlach,2/25/1955,Rep.Gerlach@opencongress.org
Rep,Phil,Gingrey,R,GA,11,M,202-225-2931,http://gingrey.house.gov,http://www.house.gov/formgingrey/IMA/issue.htm,0B9oZ9Poh4Y5NQVliUTVRNk1QUWc,G000550,17644,H2GA11149,400151,N00024760,RepPhilGingrey,http://www.opencongress.org/wiki/Phil_Gingrey,http://youtube.com/RepPhilGingrey,7/10/1942,Rep.Gingrey@opencongress.org
Rep,Raúl,Grijalva,D,AZ,3,M,202-225-2435,http://grijalva.house.gov,https://grijalvaforms.house.gov/email-raul,0B9oZ9Poh4Y5NMnJiaHFsV1lnU0U,G000551,28253,H2AZ07070,400162,N00025284,RepraulGrijalva,http://www.opencongress.org/wiki/Raul_Grijalva,http://youtube.com/raulgrijalvaaz07,2/19/1948,Rep.Grijalva@opencongress.org
Rep,Louie,Gohmert,R,TX,1,M,202-225-3035,http://gohmert.house.gov,http://gohmert.house.gov/contact/,0B9oZ9Poh4Y5NTmRyM2xhOHptNXM,G000552,50029,H4TX04039,400651,N00026148,RepLouieGohmert,http://www.opencongress.org/wiki/Louis_Gohmert,http://youtube.com/GohmertTX01,8/18/1953,Rep.Gohmert@opencongress.org
Rep,Al,Green,D,TX,9,M,202-225-7508,http://algreen.house.gov,https://algreen.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NbWtTM0EwNkplSnc,G000553,49680,H4TX09095,400653,N00026686,RepAlGreen,http://www.opencongress.org/wiki/Al_Green,http://youtube.com/RepAlGreen,9/1/1947,Rep.Algreen@opencongress.org
Sen,Kirsten,Gillibrand,D,NY,Junior Seat,F,202-224-4451,http://www.gillibrand.senate.gov,http://www.gillibrand.senate.gov/contact/,0B9oZ9Poh4Y5NZno1ZDNQc2dPcXM,G000555,65147,H6NY20167,412223,N00027658,,http://www.opencongress.org/wiki/Kirsten_Gillibrand,http://youtube.com/KirstenEGillibrand,12/9/1966,Sen.Gillibrand@opencongress.org
Rep,Alan,Grayson,D,FL,9,M,202-225-9889,http://grayson.house.gov,https://grayson.house.gov/contact/email-me,0B9oZ9Poh4Y5NTHpDM21XYkozaXc,G000556,68184,H6FL08213,412276,N00028418,,http://www.opencongress.org/wiki/Alan_Grayson,,3/13/1958,Rep.Grayson@opencongress.org
Rep,Brett,Guthrie,R,KY,2,M,202-225-3501,http://guthrie.house.gov,http://brettguthrieforms.house.gov/contact/,0B9oZ9Poh4Y5NY2MyTkxaYTdmNVU,G000558,18829,H8KY02031,412278,N00029675,RepGuthrie,http://www.opencongress.org/wiki/Steven_Guthrie,http://youtube.com/BrettGuthrie,2/18/1964,Rep.Guthrie@opencongress.org
Rep,John,Garamendi,D,CA,3,M,202-225-1880,http://garamendi.house.gov,https://garamendi.house.gov/contact-me/email-me,0B9oZ9Poh4Y5Nal81V01zLUpvYzg,G000559,29664,H0CA10149,412382,N00030856,RepGaramendi,http://www.opencongress.org/wiki/John_Garamendi,http://youtube.com/garamendiCA10,1/24/1945,Rep.Garamendi@opencongress.org
Rep,Tom,Graves,R,GA,14,M,202-225-5211,http://tomgraves.house.gov,http://tomgraves.house.gov/contact/,0B9oZ9Poh4Y5NOWdvUXB5cV8yQW8,G000560,31969,H0GA09030,412388,N00030788,RepTomGraves,http://www.opencongress.org/wiki/Tom_Graves,http://youtube.com/CongressmanGraves,2/3/1970,Rep.Tomgraves@opencongress.org
Rep,Cory,Gardner,R,CO,4,M,202-225-4676,http://gardner.house.gov,https://gardner.house.gov/contact-me,0B9oZ9Poh4Y5NczlJLUFGZ25PUFk,G000562,30004,H0CO04122,412406,N00030780,RepCoryGardner,http://www.opencongress.org/wiki/Cory_Gardner,http://youtube.com/CongressmanGardner,8/22/1974,Rep.Gardner@opencongress.org
Rep,Bob,Gibbs,R,OH,7,M,202-225-6265,http://gibbs.house.gov,https://gibbs.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NSmc5SWhJdnBjVFk,G000563,45466,H0OH18077,412463,N00031128,RepBobGibbs,http://www.opencongress.org/wiki/Bob_Gibbs,http://youtube.com/RepBobGibbs,6/14/1954,Rep.Gibbs@opencongress.org
Rep,Christopher,Gibson,R,NY,19,M,202-225-5614,http://gibson.house.gov,http://gibson.house.gov/contact/,0B9oZ9Poh4Y5Nekw5eG5sdEc5azA,G000564,127042,H0NY20095,412453,N00031998,RepChrisGibson,http://www.opencongress.org/wiki/Chris_Gibson,http://youtube.com/repchrisgibson,5/13/1964,Rep.Gibson@opencongress.org
Rep,Paul,Gosar,R,AZ,4,M,202-225-2315,http://gosar.house.gov,https://gosar.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NdDcyNVhFZUwxWUU,G000565,123491,H0AZ01259,412397,N00030771,RepGosar,http://www.opencongress.org/wiki/Paul_Gosar,http://youtube.com/repgosar,11/22/1958,Rep.Gosar@opencongress.org
Rep,Trey,Gowdy,R,SC,4,M,202-225-6030,http://gowdy.house.gov,https://gowdy.house.gov/forms/writeyourrep/default.aspx,0B9oZ9Poh4Y5NNkdlUS1pWkJFTWc,G000566,121782,H0SC04257,412473,N00030880,TGowdySC,http://www.opencongress.org/wiki/Trey_Gowdy,http://youtube.com/TGowdySC,8/22/1964,Rep.Gowdy@opencongress.org
Rep,Tim,Griffin,R,AR,2,M,202-225-2506,http://griffin.house.gov,https://timgriffinforms.house.gov/forms/writeyourrep/,0B9oZ9Poh4Y5NcFZQd0tlbVVvdjQ,G000567,119213,H0AR02107,412401,N00031297,RepTimGriffin,http://www.opencongress.org/wiki/Tim_Griffin,,8/21/1968,Rep.Griffin@opencongress.org
Rep,H.,Griffith,R,VA,9,M,202-225-3861,http://morgangriffith.house.gov,https://morgangriffith.house.gov/contact/contactform.htm,0B9oZ9Poh4Y5NNDFyblZhejRIWjQ,G000568,5148,H0VA09055,412485,N00032029,RepMGriffith,http://www.opencongress.org/wiki/Morgan_Griffith,http://youtube.com/RepMorganGriffith,3/15/1958,Rep.Morgangriffith@opencongress.org
Rep,Michael,Grimm,R,NY,11,M,202-225-3371,http://grimm.house.gov,https://grimm.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NVDhSS1VVSE10WTg,G000569,127075,H0NY13074,412451,N00031401,RepMichaelGrimm,http://www.opencongress.org/wiki/Michael_Grimm,,2/7/1970,Rep.Grimm@opencongress.org
Rep,Tulsi,Gabbard,D,HI,2,F,202-225-4906,http://gabbard.house.gov,https://forms.house.gov/formsgabbard/webforms/email-me.shtml,0B9oZ9Poh4Y5NUlZqZDdERVdLTE0,G000571,129306,H2HI02508,412532,N00033281,TulsiPress,,http://youtube.com/tulsipress,4/12/1981,Rep.Gabbard@opencongress.org
Rep,Pete,Gallego,D,TX,23,M,202-225-4511,http://gallego.house.gov,https://gallego.house.gov/contact/email-me,0B9oZ9Poh4Y5NLUlreDlCZkxIdE0,G000572,5505,H2TX23124,412577,N00033541,RepPeteGallego,,http://youtube.com/RepPeteGallego,12/2/1961,Rep.Gallego@opencongress.org
Rep,Joe,Garcia,D,FL,26,M,202-225-2778,http://garcia.house.gov,http://garciaforms.house.gov/email-me/,0B9oZ9Poh4Y5Nd3Bqa09oeS1iaDg,G000573,124355,H8FL25015,412530,N00029908,RepJoeGarcia,,http://youtube.com/repjoegarcia,10/19/1963,Rep.Garcia@opencongress.org
Rep,Ralph,Hall,R,TX,4,M,202-225-6673,http://ralphhall.house.gov,https://ralphhallforms.house.gov/email-congressman-hall,0B9oZ9Poh4Y5Ncm10WmRjOTh5NHM,H000067,27080,H0TX04037,400165,N00005645,RalphHallPress,http://www.opencongress.org/wiki/Ralph_Hall,,5/3/1923,Rep.Ralphhall@opencongress.org
Sen,Thomas,Harkin,D,IA,Junior Seat,M,202-224-3254,http://www.harkin.senate.gov,http://www.harkin.senate.gov/contact_opinion.cfm,0B9oZ9Poh4Y5Nc1FTSENmVnZ5cGM,H000206,53294,S4IA00020,300051,N00004207,SenatorHarkin,http://www.opencongress.org/wiki/Thomas_Harkin,http://youtube.com/SenatorTomHarkin,11/19/1939,Sen.Harkin@opencongress.org
Rep,Alcee,Hastings,D,FL,20,M,202-225-1313,http://alceehastings.house.gov,https://alceehastings.house.gov/forms/writeyourrep/?zip5=33407&zip4=3224,0B9oZ9Poh4Y5NS0ZOZXhoVm1NR2s,H000324,26798,H2FL23021,400170,N00002884,RepHastingsFL,http://www.opencongress.org/wiki/Alcee_Hastings,http://youtube.com/RepAlceeHastings,9/5/1936,Rep.Alceehastings@opencongress.org
Rep,Doc,Hastings,R,WA,4,M,202-225-5816,http://hastings.house.gov,https://hastings.house.gov/contact/contactform.htm,0B9oZ9Poh4Y5NT2JSLXl2SzRTUjA,H000329,22318,H2WA04041,400171,N00009157,DocHastings,http://www.opencongress.org/wiki/Doc_Hastings,http://youtube.com/RepDocHastings,2/7/1941,Rep.Hastings@opencongress.org
Sen,Orrin,Hatch,R,UT,Senior Seat,M,202-224-5251,http://www.hatch.senate.gov,http://www.hatch.senate.gov/public/index.cfm/contact?p=Email-Orrin,0B9oZ9Poh4Y5NNTFIMXY2TEZheVk,H000338,53352,S6UT00063,300052,N00009869,SenOrrinHatch,http://www.opencongress.org/wiki/Orrin_Hatch,http://youtube.com/SenatorOrrinHatch,3/22/1934,Sen.Hatch@opencongress.org
Rep,Rubén,Hinojosa,D,TX,15,M,202-225-2531,http://hinojosa.house.gov,https://hinojosa.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NczJtNkpQYnZtYkU,H000636,291,H6TX15055,400179,N00006008,USRepRHinojosa,http://www.opencongress.org/wiki/Ruben_Hinojosa,http://youtube.com/RepRubenHinojosa,8/20/1940,Rep.Hinojosa@opencongress.org
Rep,Steny,Hoyer,D,MD,5,M,202-225-4131,http://hoyer.house.gov,https://hoyer.house.gov/email-steny,0B9oZ9Poh4Y5NeVluMllwaVZtSEk,H000874,26890,H2MD05155,400189,N00001821,WhipHoyer,http://www.opencongress.org/wiki/Steny_Hoyer,http://youtube.com/LeaderHoyer,6/14/1939,Rep.Hoyer@opencongress.org
Rep,Rush,Holt,D,NJ,12,M,202-225-5801,http://holt.house.gov,https://holt.house.gov/email-me,0B9oZ9Poh4Y5NQWZNLVVISkR0Z3c,H001032,22574,H6NJ12144,400184,N00000860,,http://www.opencongress.org/wiki/Rush_Holt,http://youtube.com/RushHolt,10/15/1948,Rep.Holt@opencongress.org
Rep,Michael,Honda,D,CA,17,M,202-225-2631,http://honda.house.gov,http://honda.house.gov/contact,0B9oZ9Poh4Y5NZUFCU2F4QTcyaTA,H001034,9674,H0CA15148,400185,N00012611,RepMikeHonda,http://www.opencongress.org/wiki/Michael_Honda,http://youtube.com/RepMikeHonda,6/27/1941,Rep.Honda@opencongress.org
Rep,Jeb,Hensarling,R,TX,5,M,202-225-3484,http://hensarling.house.gov,https://hensarling.house.gov/contact/email-me,0B9oZ9Poh4Y5NY3h5d1JNd0owQlU,H001036,49827,H2TX05121,400175,N00024922,RepHensarling,http://www.opencongress.org/wiki/Jeb_Hensarling,http://youtube.com/repjebhensarling,5/29/1957,Rep.Hensarling@opencongress.org
Rep,Brian,Higgins,D,NY,26,M,202-225-3306,http://higgins.house.gov,http://higgins.house.gov/contact/email-brian,0B9oZ9Poh4Y5NaUlRN2pHNkZjOTQ,H001038,23127,H4NY27076,400641,N00027060,RepBrianHiggins,http://www.opencongress.org/wiki/Brian_Higgins,http://youtube.com/CongressmanHiggins,10/6/1959,Rep.Higgins@opencongress.org
Sen,Dean,Heller,R,NV,Junior Seat,M,202-224-6244,http://www.heller.senate.gov,http://www.heller.senate.gov/public/index.cfm/contact-form,0B9oZ9Poh4Y5NZmFnbjRYTGdHT28,H001041,2291,H6NV02164,412218,N00027522,SenDeanHeller,http://www.opencongress.org/wiki/Dean_Heller,http://youtube.com/SenDeanHeller,5/10/1960,Sen.Heller@opencongress.org
Sen,Mazie,Hirono,D,HI,Junior Seat,F,202-224-6361,http://www.hirono.senate.gov,http://www.hirono.senate.gov/contact/email,0B9oZ9Poh4Y5NdEV0YnVCTG9xaFE,H001042,1677,H6HI02251,412200,N00028139,MazieHirono,http://www.opencongress.org/wiki/Mazie_Hirono,http://youtube.com/CongresswomanHirono,11/3/1947,Sen.Hirono@opencongress.org
Rep,Gregg,Harper,R,MS,3,M,202-225-5031,http://harper.house.gov,https://harperforms.house.gov/forms/writeyourrep/,0B9oZ9Poh4Y5NTHdHSUIzWEhLYVU,H001045,101985,H8MS03067,412280,N00029632,GreggHarper,http://www.opencongress.org/wiki/Gregg_Harper,http://youtube.com/congressmanharper,6/1/1956,Rep.Harper@opencongress.org
Sen,Martin,Heinrich,D,NM,Junior Seat,M,202-224-5521,http://www.heinrich.senate.gov,http://www.heinrich.senate.gov/contact/write-martin,0B9oZ9Poh4Y5Nay0ybUV4VjFXV2c,H001046,74517,H8NM01224,412281,N00029835,MartinHeinrich,http://www.opencongress.org/wiki/Martin_Heinrich,http://youtube.com/SenMartinHeinrich,10/17/1971,Sen.Heinrich@opencongress.org
Rep,James,Himes,D,CT,4,M,202-225-5541,http://himes.house.gov,https://himes.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NN2Qzckw3a3pHNWc,H001047,106744,H8CT04172,412282,N00029070,JAHimes,http://www.opencongress.org/wiki/Jim_Himes,http://youtube.com/congressmanhimes,7/5/1966,Rep.Himes@opencongress.org
Rep,Duncan,Hunter,R,CA,50,M,202-225-5672,http://hunter.house.gov,https://hunter.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NTVd0WWN0QlhBSjQ,H001048,104308,H8CA52052,412283,N00029258,Rep_Hunter,http://www.opencongress.org/wiki/Duncan_Hunter,http://youtube.com/CongressmanHunter,12/7/1976,Rep.Hunter@opencongress.org
Sen,Kay,Hagan,D,NC,Junior Seat,F,202-224-6342,http://www.hagan.senate.gov,http://www.hagan.senate.gov/contact/,0B9oZ9Poh4Y5Nekl6NGlPSVpGVW8,H001049,21082,S8NC00239,412324,N00029617,SenatorHagan,http://www.opencongress.org/wiki/Kay_Hagan,http://youtube.com/SenatorHagan,5/26/1953,Sen.Hagan@opencongress.org
Rep,Colleen,Hanabusa,D,HI,1,F,202-225-2726,http://hanabusa.house.gov,https://hanabusa.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NR3VPRFRzOENZd00,H001050,17745,H2HI02110,412418,N00025881,RepHanabusa,http://www.opencongress.org/wiki/Colleen_Hanabusa,http://youtube.com/rephanabusa,5/4/1951,Rep.Hanabusa@opencongress.org
Rep,Richard,Hanna,R,NY,22,M,202-225-3665,http://hanna.house.gov,https://hanna.house.gov/email-me,0B9oZ9Poh4Y5NRnBVeUs4M3k5aDA,H001051,110344,H8NY24066,412454,N00030197,RepRichardHanna,http://www.opencongress.org/wiki/Richard_Hanna,http://youtube.com/reprichardhanna,1/25/1951,Rep.Hanna@opencongress.org
Rep,Andy,Harris,R,MD,1,M,202-225-5311,http://harris.house.gov,https://harris.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NU091OURiZTFNa0k,H001052,19157,H8MD01094,412434,N00029147,RepAndyHarrisMD,http://www.opencongress.org/wiki/Andy_Harris,http://youtube.com/RepAndyHarris,1/25/1957,Rep.Harris@opencongress.org
Rep,Vicky,Hartzler,R,MO,4,F,202-225-2876,http://hartzler.house.gov,https://hartzler.house.gov/contact-me/email-me,0B9oZ9Poh4Y5NVVFvWGJPQlZ4bEk,H001053,8783,H0MO04086,412444,N00031005,RepHartzler,http://www.opencongress.org/wiki/Vicky_Hartzler,http://youtube.com/repvickyhartzler,10/13/1960,Rep.Hartzler@opencongress.org
Rep,Joseph,Heck,R,NV,3,M,202-225-3252,http://heck.house.gov,https://heck.house.gov/contact-me,0B9oZ9Poh4Y5NTXBPbW5OM2JUQ0E,H001055,44082,H0NV03058,412446,N00031244,RepJoeHeck,http://www.opencongress.org/wiki/Joe_Heck,http://youtube.com/repjoeheck,10/30/1961,Rep.Heck@opencongress.org
Rep,Jaime,Herrera Beutler,R,WA,3,F,202-225-3536,http://herrerabeutler.house.gov,http://herrerabeutler.house.gov/contact/,0B9oZ9Poh4Y5NcW5WNHB2NFdTSlk,H001056,101907,H0WA03187,412486,N00031559,HerreraBeutler,http://www.opencongress.org/wiki/Jaime_Herrera,http://youtube.com/RepHerreraBeutler,11/3/1978,Rep.Herrerabeutler@opencongress.org
Rep,Tim,Huelskamp,R,KS,1,M,202-225-2715,http://huelskamp.house.gov,https://huelskamp.house.gov/contact/email-me,0B9oZ9Poh4Y5NVEhhQ2dIaE9mbTA,H001057,12571,H6KS01146,412429,N00027649,CongHuelskamp,http://www.opencongress.org/wiki/Tim_Huelskamp,http://youtube.com/congressmanhuelskamp,11/11/1968,Rep.Huelskamp@opencongress.org
Rep,Bill,Huizenga,R,MI,2,M,202-225-4401,http://huizenga.house.gov,http://huizenga.house.gov/contact/,0B9oZ9Poh4Y5NY3UyRHBUc3V0ZjQ,H001058,38351,H0MI02094,412437,N00030673,RepHuizenga,http://www.opencongress.org/wiki/Bill_Huizenga,http://youtube.com/RepHuizenga,1/31/1969,Rep.Huizenga@opencongress.org
Rep,Randy,Hultgren,R,IL,14,M,202-225-2976,http://hultgren.house.gov,https://hultgren.house.gov/contact/email-randy,0B9oZ9Poh4Y5NbUpIRVp1blY0Tzg,H001059,18199,H0IL14080,412422,N00031104,RepHultgren,http://www.opencongress.org/wiki/Randy_Hultgren,http://youtube.com/rephultgren,3/1/1966,Rep.Hultgren@opencongress.org
Rep,Robert,Hurt,R,VA,5,M,202-225-4711,http://hurt.house.gov,https://hurt.house.gov/index.cfm/email-me,0B9oZ9Poh4Y5NT25Kd240dWs5OXM,H001060,50895,H0VA05095,412484,N00031265,RepRobertHurt,http://www.opencongress.org/wiki/Robert_Hurt,http://youtube.com/RepRobertHurt,6/16/1969,Rep.Hurt@opencongress.org
